cell_id,x,y,z,phi0
401,0.979665,0.889226,0.956763,0.0170526
402,0.855419,0.570791,0.47403,0.0509205
403,0.949528,0.294376,0.948194,0.0490666
404,0.276863,0.0306273,0.830062,0.0852832
405,0.346872,0.33268,0.617728,0.230949
406,0.881606,0.431473,0.727113,0.0633808
407,0.561988,0.793705,0.876268,0.0444914
408,0.860298,0.239702,0.812345,0.0885511
409,0.495876,0.917193,0.311199,0.0276644
410,0.949575,0.190993,0.948241,0.0417078
411,0.700112,0.347487,0.915191,0.134852
412,0.13177,0.489136,0.943461,0.0541323
413,0.94613,0.765894,0.590132,0.0295414
414,0.732451,0.729782,0.876268,0.0404203
415,0.973065,0.313069,0.554389,0.0518128
416,0.701995,0.239937,0.915191,0.167368
417,0.80215,0.560137,0.591223,0.0688562
418,0.753759,0.388857,0.769729,0.111245
419,0.858361,0.833772,0.943461,0.0221242
420,0.182051,0.479995,0.915191,0.06524
421,0.351924,0.13213,0.943461,0.229309
422,0.929794,0.600999,0.927181,0.0338607
423,0.831659,0.777566,0.915191,0.0242128
424,0.94613,0.821704,0.833766,0.0245406
425,0.450005,0.0306273,0.917458,1.61298
426,0.146486,0.143817,0.865614,0.0601938
427,0.135832,0.282318,0.66319,0.0997726
428,0.146486,0.165125,0.268995,0.0743387
429,0.175114,0.0612547,0.839821,0.0646678
430,0.721797,0.356895,0.737767,0.124547
431,0.483097,0.178761,0.943461,0.394728
432,0.0690767,0.0203347,0.979036,0.020287
433,0.52738,0.17926,0.0599203,0.385399
434,0.304257,0.353988,0.724267,0.162339
435,0.0224111,0.0252009,0.82933,0.0204344
436,0.231394,0.441145,0.97173,0.0795404
437,0.441719,0.245266,0.943461,0.238132
438,0.860298,0.26101,0.705806,0.0937126
439,0.620199,0.521349,0.0299602,0.0888903
440,0.436924,0.0306273,0.715034,1.45349
441,0.919195,0.166536,0.827972,0.053395
442,0.572642,0.335588,0.844306,0.206181
443,0.493564,0.0306273,0.840274,1.75534
444,0.664433,0.180049,0.915191,0.206755
445,0.0938836,0.610369,0.744421,0.0458606
446,0.84126,0.212432,0.0299602,0.0708264
447,0.34891,0.239702,0.130495,0.209795
448,0.282659,0.134498,0.574336,0.255655
449,0.249189,0.136233,0.0599203,0.107235
450,0.668527,0.197087,0.17311,0.208417
451,0.622204,0.6383,0.658171,0.0980915
452,0.635926,0.0612547,0.505658,0.402034
453,0.743105,0.31428,0.801691,0.138123
454,0.545873,0.492563,0.0299602,0.0990467
455,0.575209,0.091882,0.59522,0.968743
456,0.973065,0.56072,0.27575,0.0440133
457,0.830282,0.091882,0.339312,0.0812636
458,0.94613,0.1762,0.620144,0.0523605
459,0.973065,0.148164,0.614845,0.0382371
460,0.115579,0.0306273,0.881673,0.0365877
461,0.0312945,0.638325,0.321826,0.0403999
462,0.272358,0.301525,0.475606,0.177131
463,0.685741,0.158741,0.915191,0.144524
464,0.668527,0.282318,0.876268,0.157033
465,0.232092,0.0306273,0.221033,0.0745064
466,0.0235583,0.0244015,0.388677,0.0246944
467,0.0312945,0.83744,0.322503,0.0247059
468,0.569085,0.944795,0.652952,0.0342885
469,0.124034,0.972398,0.448525,0.0192993
470,0.738391,0.56471,0.0299602,0.054668
471,0.15714,0.303626,0.151802,0.0845624
472,0.973065,0.407754,0.288891,0.0509496
473,0.853023,0.091882,0.754254,0.0643118
474,0.615258,0.868283,0.162456,0.033647
475,0.062589,0.91663,0.319072,0.019284
476,0.979665,0.930923,0.0209641,0.0154475
477,0.167794,0.143817,0.652536,0.0809621
478,0.83899,0.772398,0.641882,0.0297422
479,0.700489,0.165125,0.865614,0.153807
480,0.743105,0.356895,0.524689,0.128392
481,0.919195,0.358775,0.34439,0.0752905
482,0.370218,0.55932,0.17311,0.0651285
483,0.521497,0.746556,0.97173,0.0402083
484,0.679181,0.165125,0.60992,0.300219
485,0.157815,0.747566,0.0898805,0.0359452
486,0.444795,0.143817,0.41815,0.694605
487,0.242371,0.218395,0.215726,0.157221
488,0.0938836,0.706533,0.265121,0.0355087
489,0.242371,0.75109,0.279649,0.0350122
490,0.146486,0.69782,0.162456,0.045998
491,0.657873,0.186433,0.524689,0.361133
492,0.849644,0.846975,0.22638,0.0247181
493,0.0312945,0.712034,0.653006,0.0323503
494,0.469146,0.944795,0.244116,0.0203834
495,0.592801,0.944795,0.764559,0.0312947
496,0.764413,0.335588,0.844306,0.113264
497,0.299888,0.0612547,0.718896,0.19511
498,0.77632,0.487399,0.943461,0.0673961
499,0.690901,0.238637,0.472485,0.227757
500,0.277095,0.972398,0.517427,0.0254514
501,0.726274,0.202187,0.619616,0.22004
502,0.753759,0.815013,0.66319,0.0358188
503,0.423487,0.868283,0.396842,0.0360111
504,0.83899,0.75109,0.577959,0.0364296
505,0.157686,0.855393,0.0599203,0.021588
506,0.16874,0.97651,0.0254208,0.0159827
507,0.351103,0.944795,0.425343,0.0320881
508,0.441663,0.944795,0.243953,0.0310196
509,0.135832,0.495396,0.492727,0.0894101
510,0.781978,0.972398,0.923049,0.0226782
511,0.337911,0.397244,0.0599203,0.119201
512,0.40218,0.143817,0.162456,0.631076
513,0.182193,0.382276,0.0599203,0.0779662
514,0.167261,0.657052,0.476259,0.0526957
515,0.502594,0.091882,0.688961,1.19098
516,0.561988,0.857629,0.492727,0.0433678
517,0.327602,0.836321,0.215726,0.040585
518,0.177534,0.621478,0.0599203,0.0466189
519,0.775066,0.324934,0.514035,0.121173
520,0.263246,0.699993,0.0898805,0.0357619
521,0.561988,0.388857,0.130495,0.145206
522,0.396787,0.745654,0.361649,0.0623943
523,0.490054,0.972398,0.357654,0.0229715
524,0.178448,0.431473,0.876268,0.071486
525,0.359564,0.676512,0.141148,0.0497972
526,0.146486,0.250356,0.588613,0.129062
527,0.259215,0.944795,0.357461,0.0241841
528,0.487411,0.143817,0.439458,0.911139
529,0.870952,0.825667,0.695152,0.027736
530,0.743105,0.271664,0.354227,0.16431
531,0.062589,0.728113,0.828885,0.0289294
532,0.152797,0.690129,0.573487,0.0468641
533,0.83899,0.75109,0.130495,0.0292678
534,0.0860402,0.600824,0.927181,0.0344402
535,0.870952,0.250356,0.737767,0.0925925
536,0.919195,0.684645,0.176386,0.0323629
537,0.062589,0.821704,0.833766,0.0238818
538,0.583296,0.793705,0.279649,0.0489045
539,0.387433,0.796557,0.459474,0.044779
540,0.94613,0.719186,0.175426,0.0305894
541,0.668527,0.623243,0.85496,0.0582544
542,0.873397,0.716266,0.915191,0.032634
543,0.657492,0.0306273,0.880506,0.181715
544,0.776021,0.210728,0.97173,0.0999262
545,0.94613,0.684368,0.128117,0.030625
546,0.664836,0.091882,0.827657,0.287616
547,0.732451,0.346241,0.791037,0.130138
548,0.455449,0.793705,0.620574,0.0417432
549,0.700489,0.186433,0.482074,0.271527
550,0.860298,0.729782,0.17311,0.036735
551,0.654342,0.972398,0.711365,0.0274928
552,0.284987,0.580627,0.85496,0.06111
553,0.178935,0.624155,0.943461,0.0434596
554,0.062589,0.17766,0.875367,0.0420725
555,0.880729,0.781284,0.97173,0.0273542
556,0.870952,0.69782,0.588613,0.0430915
557,0.973065,0.797,0.712497,0.0263607
558,0.494497,0.453033,0.0599203,0.115692
559,0.908541,0.412415,0.234255,0.0659243
560,0.412834,0.623243,0.279649,0.0851641
561,0.15714,0.836321,0.215726,0.0269287
562,0.625912,0.388857,0.258341,0.194474
563,0.314843,0.944795,0.673235,0.029639
564,0.657873,0.676512,0.652536,0.0802009
565,0.615258,0.143817,0.844306,0.550906
566,0.554656,0.931521,0.0299602,0.0236585
567,0.519373,0.55932,0.130495,0.0765507
568,0.40218,0.804359,0.162456,0.0439263
569,0.796374,0.836321,0.322265,0.0335485
570,0.323838,0.972398,0.836772,0.025069
571,0.579589,0.680916,0.658171,0.079365
572,0.135832,0.239702,0.684498,0.108248
573,0.32791,0.401018,0.915191,0.12538
574,0.261267,0.127792,0.943461,0.107883
575,0.0467176,0.0231172,0.759144,0.0246841
576,0.221063,0.218395,0.812345,0.125971
577,0.932239,0.665118,0.947439,0.0325879
578,0.466103,0.740436,0.567305,0.0517407
579,0.482999,0.0612547,0.177423,1.44726
580,0.695425,0.385317,0.97173,0.116125
581,0.423487,0.399511,0.183764,0.151871
582,0.849644,0.633897,0.759075,0.0457418
583,0.625912,0.623243,0.450112,0.104921
584,0.742526,0.723038,0.915191,0.0358774
585,0.412834,0.367549,0.300957,0.192479
586,0.253025,0.165125,0.865614,0.126897
587,0.83899,0.388857,0.258341,0.0810275
588,0.925111,0.502811,0.580621,0.0466097
589,0.689835,0.708474,0.577959,0.0555979
590,0.536973,0.6383,0.786018,0.079006
591,0.854052,0.972398,0.544774,0.0209728
592,0.295641,0.165125,0.695152,0.191313
593,0.745892,0.299661,0.97173,0.108305
594,0.816087,0.440672,0.904538,0.0733108
595,0.159895,0.240305,0.385272,0.116566
596,0.316948,0.143817,0.759075,0.200306
597,0.146486,0.143817,0.759075,0.0670059
598,0.295641,0.143817,0.801691,0.189398
599,0.254978,0.0306273,0.732797,0.0947496
600,0.189102,0.165125,0.673844,0.142505
601,0.156607,0.689014,0.444297,0.0505444
602,0.277447,0.971835,0.971835,0.0222468
603,0.215504,0.0306273,0.705922,0.0665037
604,0.455449,0.857629,0.684498,0.0369412
605,0.217798,0.0612547,0.670714,0.0925269
606,0.167794,0.676512,0.737767,0.0472484
607,0.0900732,0.682675,0.613212,0.0363262
