cell_id,x,y,z,phi0
470,0.738391,0.56471,0.0299602,0.0536507
471,0.15714,0.303626,0.151802,0.0811836
472,0.973065,0.407754,0.288891,0.0474022
473,0.853023,0.091882,0.754254,0.067969
474,0.615258,0.868283,0.162456,0.0337582
475,0.062589,0.91663,0.319072,0.018992
476,0.979665,0.930923,0.0209641,0.0149069
477,0.167794,0.143817,0.652536,0.0788299
478,0.83899,0.772398,0.641882,0.0318258
479,0.700489,0.165125,0.865614,0.158003
480,0.743105,0.356895,0.524689,0.130335
481,0.919195,0.358775,0.34439,0.0722747
482,0.370218,0.55932,0.17311,0.0686198
483,0.521497,0.746556,0.97173,0.0382379
484,0.679181,0.165125,0.60992,0.296561
485,0.157815,0.747566,0.0898805,0.0375193
486,0.444795,0.143817,0.41815,0.678806
487,0.242371,0.218395,0.215726,0.152917
488,0.0938836,0.706533,0.265121,0.034882
489,0.242371,0.75109,0.279649,0.0365935
490,0.146486,0.69782,0.162456,0.0470789
491,0.657873,0.186433,0.524689,0.359165
492,0.849644,0.846975,0.22638,0.0244524
493,0.0312945,0.712034,0.653006,0.0291511
494,0.469146,0.944795,0.244116,0.0219105
495,0.592801,0.944795,0.764559,0.0310615
496,0.764413,0.335588,0.844306,0.120158
497,0.299888,0.0612547,0.718896,0.187986
498,0.77632,0.487399,0.943461,0.0732811
499,0.690901,0.238637,0.472485,0.22355
500,0.277095,0.972398,0.517427,0.0263508
501,0.726274,0.202187,0.619616,0.220481
502,0.753759,0.815013,0.66319,0.0368401
503,0.423487,0.868283,0.396842,0.0379918
504,0.83899,0.75109,0.577959,0.0386777
505,0.157686,0.855393,0.0599203,0.023471
506,0.16874,0.97651,0.0254208,0.0179081
507,0.351103,0.944795,0.425343,0.034016
508,0.441663,0.944795,0.243953,0.0336092
509,0.135832,0.495396,0.492727,0.0844365
510,0.781978,0.972398,0.923049,0.0225279
511,0.337911,0.397244,0.0599203,0.123498
512,0.40218,0.143817,0.162456,0.620028
513,0.182193,0.382276,0.0599203,0.0759988
514,0.167261,0.657052,0.476259,0.0513935
515,0.502594,0.091882,0.688961,1.17583
516,0.561988,0.857629,0.492727,0.0439096
517,0.327602,0.836321,0.215726,0.0440786
518,0.177534,0.621478,0.0599203,0.047583
519,0.775066,0.324934,0.514035,0.120619
520,0.263246,0.699993,0.0898805,0.0380593
521,0.561988,0.388857,0.130495,0.144873
522,0.396787,0.745654,0.361649,0.0659366
